"source","nr_p_values","nr_errors","nr_decision_errors","year","journal","mean_nr_p_values_year","mean_nr_errors_year","mean_nr_decision_errors_year","nr_p_values_year","nr_errors_year","nr_decision_errors_year"
"2018-05-LSP-clementson-2017-effects-of-dodging-questions-how-politicians-escape-deception-detection-and-how-they-get-caught.pdf",41,2,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-05-LaS-carlson-2018-making-room-for-second-language-phonotactics-effects-of-l2-learning-and-environment-on-first-language.pdf",12,2,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-06-LAB-lab.16001.kim.pdf",3,0,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-06-LaS-carlson-tyler-2017-accents-not-just-prosodic-boundaries-influence-syntactic-attachment.pdf",29,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-07-LLT-22_01_satarakcan.pdf",4,1,0,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
"2018-07-LSP-coppola-girandola-2017-when-increasing-the-strength-of-the-argument-becomes-counterproductive-the-role-of-argumentative.pdf",26,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-07-LaS-casserly-et-al-2017-supra-segmental-changes-in-speech-production-as-a-result-of-spectral-feedback-degradation.pdf",55,7,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-08-LAB-lab.16006.bad.pdf",3,3,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-08-LSP-dragojevic-et-al-2017-figuring-out-who-s-who-the-role-of-social-categorization-in-the-language-attitudes-process.pdf",2,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-08-LaS-conwell-2017-token-frequency-effects-in-homophone-production-an-elicitation-study.pdf",45,2,1,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-09-LAB-lab.16007.ebe.pdf",4,0,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-09-LSP-dragojevic-et-al-2017-vitality-language-use-and-life-satisfaction-a-study-of-bilingual-hungarian-adolescents-living-in.pdf",13,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-10-LSP-goatley-soan-baldwin-2018-words-apart-a-study-of-attitudes-toward-varieties-of-south-african-english-accents-in-a.pdf",2,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-10-LaS-frazier-et-al-2017-together-they-stand-interpreting-not-at-issue-content.pdf",2,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-11-LaS-gomez-et-al-2017-statistical-speech-segmentation-in-tone-languages-the-role-of-lexical-tones.pdf",22,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-12-LAB-lab.16011.val.pdf",45,1,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-12-LSP-greving-et-al-2017-emotional-content-in-wikipedia-articles-on-negative-man-made-and-nature-made-events.pdf",33,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-12-LaS-hao-2017-second-language-perception-of-mandarin-vowels-and-tones.pdf",18,2,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-13-LAB-lab.16021.mon.pdf",23,3,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-13-LaS-harris-carlson-2017-information-structure-preferences-in-focus-sensitive-ellipsis-how-defaults-persist.pdf",2,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-14-LAB-lab.16024.rod.pdf",3,1,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-14-LSP-jang-feng-2017-the-effects-of-gain-and-loss-framed-advice-messages-on-recipients-responses-to-advice.pdf",14,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-14-LaS-hayes-harb-et-al-2017-orthographic-input-and-the-acquisition-of-german-final-devoicing-by-native-speakers-of-english.pdf",18,1,1,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-15-LLT-22_03_grimshaw_10125-44662.pdf",12,8,1,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
"2018-15-LSP-markowitz-2018-academy-awards-speeches-reflect-social-status-cinematic-roles-and-winning-expectations.pdf",7,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-16-LAB-lab.16030.sta.pdf",3,0,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-16-LSP-matovic-forgas-2018-the-answer-is-in-the-question-mood-effects-on-processing-verbal-information-and-impression-formation.pdf",8,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-17-LSP-mayweg-paus-jucks-2017-conflicting-evidence-or-conflicting-opinions-two-sided-expert-discussions-contribute-to-experts.pdf",23,4,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-18-LAB-lab.16042.spi.pdf",6,1,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-18-LLT-22_03_matthews_10125-44661.pdf",6,3,0,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
"2018-18-LSP-mcglone-glowacki-2017-hate-the-sin-love-the-saints-activities-versus-actors-in-message-design.pdf",8,1,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-18-LaS-kong-lee-2017-attentional-modulation-and-individual-differences-in-explaining-the-changing-role-of-fundamental.pdf",9,3,1,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-19-LAB-lab.17002.wol.pdf",3,3,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-19-LaS-llompart-simonet-2017-unstressed-vowel-reduction-across-majorcan-catalan-dialects-production-and-spoken-word-recognition.pdf",1,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-20-LLT-22_03_yanguas_10125-44657.pdf",3,0,0,2018,"LLT",7.28571428571429,2.14285714285714,0.285714285714286,51,15,2
"2018-20-LSP-montgomery-zhang-2017-intergroup-anxiety-and-willingness-to-accommodate-exploring-the-effects-of-accent-stereotyping.pdf",2,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-21-LAB-lab.17039.shp.pdf",11,0,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-21-LSP-newell-et-al-2017-you-sound-so-down-capturing-depressed-affect-through-depressed-language.pdf",9,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-22-LaS-melguy-2017-exploring-the-bilingual-phonological-space-early-bilinguals-discrimination-of-coronal-stop-contrasts.pdf",15,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-23-LAB-lab.18010.sna.pdf",4,0,0,2018,"LAB",10.3333333333333,1.5,0.333333333333333,124,18,4
"2018-23-LSP-pan-et-al-2017-what-you-say-is-what-you-get-how-self-disclosure-in-support-seeking-affects-language-use-in-support.pdf",24,8,4,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-24-LSP-park-et-al-2018-differences-and-similarities-between-koreans-and-americans-in-lying-and-truth-telling.pdf",32,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-25-LaS-showalter-2018-impact-of-cyrillic-on-native-english-speakers-phono-lexical-acquisition-of-russian.pdf",7,2,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-26-LSP-pollmann-krahmer-2017-how-do-friends-and-strangers-play-the-game-taboo-a-study-of-accuracy-efficiency-motivation-and.pdf",32,6,2,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-26-LaS-simonchyk-darcy-2018-the-effect-of-orthography-on-the-lexical-encoding-of-palatalized-consonants-in-l2-russian.pdf",16,2,1,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-27-LSP-repke-et-al-2017-the-strategic-manipulation-of-linguistic-complexity-a-test-of-two-models-of-lying.pdf",11,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-27-LaS-tremblay-et-al-2018-syntactic-cues-take-precedence-over-distributional-cues-in-native-and-non-native-speech-segmentation.pdf",2,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-28-LaS-van-de-ven-ernestus-2017-the-role-of-segmental-and-durational-cues-in-the-processing-of-reduced-words.pdf",1,0,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-29-LSP-sampasivam-et-al-2018-intergroup-threat-and-the-linguistic-intergroup-bias-a-stress-biomarker-study.pdf",8,3,1,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-29-LaS-wang-fery-2017-prosody-of-dual-focus-in-german-interaction-between-focus-and-phrasing.pdf",8,3,0,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-30-LSP-shulman-sweitzer-2017-varying-metacognition-through-public-opinion-questions-how-language-can-affect-political.pdf",3,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-30-LaS-wiener-et-al-2018-early-l2-spoken-word-recognition-combines-input-based-and-knowledge-based-processing.pdf",13,7,2,2018,"LaS",14.2608695652174,1.65217391304348,0.304347826086957,328,38,7
"2018-31-LSP-sioufi-bourhis-2017-acculturation-and-linguistic-tensions-as-predictors-of-quebec-francophone-and-anglophone-desire-for.pdf",9,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2018-33-LSP-walther-et-al-2017-the-effect-of-bilingual-congruence-on-the-persuasive-influence-of-videos-and-comments-on-youtube.pdf",13,0,0,2018,"LSP",14.68,1.24,0.32,367,31,8
"2019-01-LSP-bernhold-2018-older-parents-and-middle-aged-children-s-communication-as-predictors-of-children-s-successful-aging.pdf",1,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-01-LaS-alderete-davies-2018-investigating-perceptual-biases-data-reliability-and-data-discovery-in-a-methodology-for.pdf",4,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-02-LSP-bianchi-et-al-2019-on-the-descriptive-and-expressive-function-of-derogatory-group-labels-an-experimental-test.pdf",23,4,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-02-LaS-auclair-ouellet-et-al-2018-inflectional-morphology-in-fluent-aphasia-a-case-study-in-a-highly-inflected-language.pdf",6,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-03-LLT-23_01_10125-44675.pdf",6,0,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-03-LSP-borden-zhang-2019-linguistic-crisis-prediction-an-integration-of-the-linguistic-category-model-in-crisis-communication.pdf",19,1,1,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-03-LaS-baigorri-et-al-2018-perception-of-american-english-vowels-by-early-and-late-spanish-english-bilinguals.pdf",14,1,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-04-LAB-lab.16017.gor.pdf",5,2,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-04-LSP-borelli-et-al-2019-language-style-matching-in-preschooler-adult-dyads-associations-with-dyad-familiarity-and-children-s.pdf",5,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-04-LaS-behrman-et-al-2017-the-effect-of-clear-speech-on-temporal-metrics-of-rhythm-in-spanish-accented-speakers-of-english.pdf",22,3,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-05-LaS-braun-et-al-2018-the-prosody-of-rhetorical-and-information-seeking-questions-in-german.pdf",11,1,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-06-LAB-lab.16020.sag.pdf",18,4,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-06-LLT-23_02_10125-44682.pdf",13,0,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-06-LaS-braun-et-al-2018-when-(not)-to-look-for-contrastive-alternatives-the-role-of-pitch-accent-type-and-additive-particles.pdf",9,1,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-07-LAB-lab.16023.ber.pdf",24,9,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-07-LLT-23_02_10125-44683.pdf",7,0,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-07-LSP-defrank-et-al-2019-the-language-of-wisdom-understood-through-an-analysis-of-wise-quotes.pdf",16,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-07-LaS-chien-jongman-2018-tonal-neutralization-of-taiwanese-checked-and-smooth-syllables-an-acoustic-study.pdf",2,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-08-LAB-lab.16026.lic.pdf",8,0,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-08-LLT-23_02_10125-44684.pdf",2,0,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-08-LSP-defrank-kahlbaugh-2018-language-choice-matters-when-profanity-affects-how-people-are-judged.pdf",24,2,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-08-LaS-davidow-et-al-2018-stuttering-frequency-speech-rate-speech-naturalness-and-speech-effort-during-the-production-of.pdf",6,1,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-09-LAB-lab.16032.yin.pdf",14,2,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-09-LSP-dewaele-2019-the-effect-of-classroom-emotions-attitudes-toward-english-and-teacher-behavior-on-willingness-to.pdf",2,1,1,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-10-LAB-lab.16033.kal.pdf",52,6,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-10-LLT-23_02_10125-44686.pdf",1,1,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-10-LaS-ghaffarvand-mokari-werner-2018-on-the-role-of-cognitive-abilities-in-second-language-vowel-learning.pdf",10,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-11-LAB-lab.16034.com.pdf",11,3,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-11-LLT-23_02_10125-44687.pdf",1,1,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-11-LSP-fasoli-et-al-2019-sounding-gay-speaking-as-a-fag-auditory-gaydar-and-the-perception-of-reclaimed-homophobic-language.pdf",8,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-12-LAB-lab.16040.mai.pdf",3,0,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-13-LSP-freynet-clement-2019-perceived-accent-discrimination-psychosocial-consequences-and-perceived-legitimacy.pdf",1,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-14-LAB-lab.16054.lor.pdf",15,0,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-14-LaS-idemaru-et-al-2018-acoustic-sources-of-accent-in-second-language-japanese-speech.pdf",7,7,7,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-15-LSP-gasiorek-dragojevic-2019-the-effects-of-speaker-group-membership-and-stereotypes-on-responses-to-accumulated.pdf",2,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-16-LAB-lab.17017.dup.pdf",3,0,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-16-LLT-23_3_10125-44700.pdf",55,36,28,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-16-LaS-korecky-kroll-et-al-2018-vocabulary-as-a-central-link-between-phonological-working-memory-and-narrative-competence.pdf",6,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-18-LAB-lab.17020.str.pdf",21,0,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-18-LLT-23_3_10125-44702.pdf",17,0,0,2019,"LLT",12.75,4.75,3.5,102,38,28
"2019-18-LaS-lang-davidson-2017-effects-of-exposure-and-vowel-space-distribution-on-phonetic-drift-evidence-from-american-english.pdf",7,7,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-19-LSP-jaffe-greifeneder-2019-less-than-i-expected-and-oh-so-true-on-the-interplay-between-expectations-and-framing-effects-in.pdf",6,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-20-LSP-lehnert-horstermann-2018-the-role-of-implicit-nationality-preference-in-speaker-evaluations-in-the-multilingual-context.pdf",17,5,1,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-20-LaS-llompart-reinisch-2018-imitation-in-a-second-language-relies-on-phonological-categories-but-does-not-reflect-the.pdf",5,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-21-LAB-lab.17026.tor.pdf",15,3,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-21-LSP-liebrecht-et-al-2019-the-relative-power-of-negativity-the-influence-of-language-intensity-on-perceived-strength.pdf",8,1,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-21-LaS-mccullough-et-al-2017-regional-dialect-perception-across-the-lifespan-identification-and-discrimination.pdf",2,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-22-LAB-lab.17027.pic.pdf",32,0,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-22-LSP-loermans-et-al-2019-agency-and-time-representation-in-english-and-dutch-speakers.pdf",6,6,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-22-LaS-ortega-llebaria-et-al-2018-explaining-cross-language-asymmetries-in-prosodic-processing-the-cue-driven-window-length.pdf",15,1,1,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-23-LAB-lab.17029.shi.pdf",3,1,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-23-LSP-macgeorge-et-al-2018-verbal-person-centeredness-in-interaction-connecting-micro-and-macro-level-operationalization.pdf",1,1,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-23-LaS-pardo-et-al-2018-the-montclair-map-task-balance-efficacy-and-efficiency-in-conversational-interaction.pdf",13,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-24-LaS-pelczarski-et-al-2018-delayed-phonological-encoding-in-stuttering-evidence-from-eye-tracking.pdf",18,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-25-LaS-rafat-stevenson-2018-auditory-orthographic-integration-at-the-onset-of-l2-speech-acquisition.pdf",10,3,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-26-LAB-lab.17036.pab.pdf",5,1,0,2019,"LAB",15.2666666666667,2.06666666666667,0,229,31,0
"2019-26-LSP-moscatelli-et-al-2019-if-you-criticize-us-do-it-in-concrete-terms-linguistic-abstraction-as-a-moderator-of-the.pdf",47,4,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-26-LaS-renwick-nadeu-2018-a-survey-of-phonological-mid-vowel-intuitions-in-central-catalan.pdf",3,1,1,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-27-LSP-muir-et-al-2019-conversational-patterns-and-listener-responses-associated-with-an-enhanced-fading-affect-bias-after.pdf",6,1,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-28-LSP-niemi-et-al-2019-political-partisanship-alters-the-causality-implicit-in-verb-meaning.pdf",14,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-28-LaS-shiamizadeh-et-al-2018-do-persian-native-speakers-prosodically-mark-wh-in-situ-questions.pdf",1,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-29-LSP-okdie-rempala-2018-brief-textual-indicators-of-political-orientation.pdf",2,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-29-LaS-tao-et-al-2018-english-consonant-identification-in-multi-talker-babble-effects-of-chinese-native-listeners-english.pdf",9,1,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-30-LSP-patev-et-al-2018-college-students-perceptions-of-gender-inclusive-language-use-predict-attitudes-toward-transgender-and.pdf",3,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-30-LaS-toscano-lansing-2017-age-related-changes-in-temporal-and-spectral-cue-weights-in-speech.pdf",22,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-31-LaS-tsukada-kondo-2018-the-perception-of-mandarin-lexical-tones-by-native-speakers-of-burmese.pdf",6,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-32-LaS-willinger-et-al-2017-developmental-steps-in-metaphorical-language-abilities-the-influence-of-age-gender-cognitive.pdf",3,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-33-LSP-prati-et-al-2019-are-mixed-gender-committees-less-biased-toward-female-and-male-candidates-an-investigation-of.pdf",9,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2019-33-LaS-zhang-et-al-2018-emotion-words-modulate-early-conflict-processing-in-a-flanker-task-differentiating-emotion-label-words.pdf",5,0,0,2019,"LaS",8.64,1.08,0.36,216,27,9
"2019-35-LSP-roessel-et-al-2017-shedding-new-light-on-the-evaluation-of-accented-speakers-basic-mechanisms-behind-nonnative.pdf",8,0,0,2019,"LSP",10.3636363636364,1.18181818181818,0.136363636363636,228,26,3
"2020-00-LSP-beukeboom-et-al-2019-the-negation-bias-in-stereotype-maintenance-a-replication-in-five-languages.pdf",20,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-00-LaS-baltazani-et-al-2019-the-intonation-and-pragmatics-of-greek-wh-questions.pdf",8,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-01-LAB-lab.15057.pas.pdf",10,1,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-01-LSP-birney-et-al-2019-when-speaking-english-is-not-enough-the-consequences-of-language-based-stigma-for-nonnative-speakers.pdf",31,5,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-01-LaS-carrol-conklin-2019-is-all-formulaic-language-created-equal-unpacking-the-processing-advantage-for-different-types-of.pdf",9,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-03-LAB-lab.16012.iza.pdf",39,13,2,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-03-LSP-birney-et-al-2020-where-are-you-from-an-investigation-into-the-intersectionality-of-accent-strength-and-nationality.pdf",17,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-03-LaS-cason-et-al-2019-rhythmic-abilities-correlate-with-l2-prosody-imitation-abilities-in-typologically-different-languages.pdf",2,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-04-LAB-lab.16015.jia.pdf",8,0,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-04-LLT-24_03_10125-44738.pdf",2,0,0,2020,"LLT",14.2,3,0,71,15,0
"2020-04-LSP-bruckmuller-braun-2020-one-group-s-advantage-or-another-group-s-disadvantage-how-comparative-framing-shapes.pdf",7,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-05-LAB-lab.16027.li.pdf",13,3,1,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-05-LSP-bultmann-et-al-2019-grasping-for-metaphors-identity-ambiguity-contributes-to-the-preference-for-metaphor-usage.pdf",2,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-06-LSP-burgers-beukeboom-2020-how-language-contributes-to-stereotype-formation-combined-effects-of-label-types-and-negation.pdf",16,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-06-LaS-de-la-cruz-pavia-et-al-2019-finding-phrases-the-interplay-of-word-frequency-phrasal-prosody-and-co-speech-visual.pdf",18,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-07-LSP-calamai-ardolino-2019-italian-with-an-accent-the-case-of-chinese-italian-in-tuscan-high-schools.pdf",21,7,1,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-07-LaS-deniz-fodor-2019-timing-of-syntactic-and-rhythmic-effects-on-ambiguity-resolution-in-turkish-a-phoneme-restoration-study.pdf",20,2,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-08-LAB-lab.17023.mar.pdf",1,0,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-08-LaS-drijvers-ozyurek-2019-non-native-listeners-benefit-less-from-gestures-and-visible-speech-than-native-listeners-during.pdf",8,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-09-LaS-fitzroy-breen-2019-metric-structure-and-rhyme-predictability-modulate-speech-intensity-during-child-directed-and-read.pdf",2,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-10-LAB-lab.17031.pee.pdf",6,1,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-10-LSP-fasoli-et-al-2019-voice-changes-meaning-the-role-of-gay-versus-straight-sounding-voices-in-sentence-interpretation.pdf",21,3,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-10-LaS-gao-et-al-2019-breathy-voice-and-low-register-a-case-of-trading-relation-in-shanghai-chinese-tone-perception.pdf",21,1,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-11-LAB-lab.17037.bas.pdf",5,0,0,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-11-LSP-fasoli-maass-2019-the-social-costs-of-sounding-gay-voice-based-impressions-of-adoption-applicants.pdf",17,1,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-11-LaS-gilbers-et-al-2019-regional-variation-in-west-and-east-coast-african-american-english-prosody-and-rap-flows.pdf",9,4,1,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-12-LLT-24_1_10125-44709.pdf",46,8,0,2020,"LLT",14.2,3,0,71,15,0
"2020-13-LAB-lab.17049.zhu.pdf",45,7,1,2020,"LAB",15.4666666666667,2.33333333333333,0.4,232,35,6
"2020-13-LLT-24_1_10125-44711.pdf",14,7,0,2020,"LLT",14.2,3,0,71,15,0
"2020-13-LSP-foley-et-al-2020-health-providers-advising-on-symptom-management-for-upper-respiratory-tract-infections-does.pdf",7,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-13-LaS-han-et-al-2019-relative-contribution-of-auditory-and-visual-information-to-mandarin-chinese-tone-identification-by.pdf",9,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
"2020-14-LLT-24_1_10125-44712.pdf",6,0,0,2020,"LLT",14.2,3,0,71,15,0
"2020-14-LSP-forgas-matovic-2020-mood-effects-on-humor-production-positive-mood-improves-the-verbal-ability-to-be-funny.pdf",14,0,0,2020,"LSP",12.7142857142857,1.57142857142857,0.321428571428571,356,44,9
"2020-14-LaS-hirose-2019-sequential-interpretation-of-pitch-prominence-as-contrastive-and-syntactic-information-contrast-comes-first.pdf",5,0,0,2020,"LaS",9.95833333333333,1.25,0.0416666666666667,239,30,1
