"source","test_type","df1","df2","test_comp","test_value","p_comp","reported_p","computed_p","raw","error","decision_error","one_tailed_in_txt","apa_factor"
"2012-18-LAB-lab.2.4.02kei.pdf","F",2,68,"=",15.968,"=",0,2.06422153875852e-06,"F(2,68) = 15.968, p = .000",TRUE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",1,68,"=",4.783,"=",0.032,0.0321850863802048,"F(1,68) = 4.783, p = .032",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",2,73,"=",5.932,"=",0.004,0.00410087673598959,"F(2,73) = 5.932, p = .004",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",2,73,"=",6.697,"=",0.002,0.00213615935789366,"F(2,73) = 6.697, p = .002",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",2,73,"=",8.388,"=",0.001,0.000525938810470075,"F(2,73) = 8.388,p = .001",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",2,73,"=",4.539,"=",0.014,0.0138677963944288,"F(2,73)= 4.539, p = .014",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",2,73,"=",8.166,"=",0.001,0.000630270245050017,"F(2,73) = 8.166, p = .001",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",1,73,"=",6.792,"=",0.011,0.0110929917334496,"F(1,73) = 6.792, p = .011",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",1,73,"=",4.246,"=",0.043,0.0429068495286777,"F(1,73) =4.246, p = .043",FALSE,FALSE,FALSE,0.89
"2012-18-LAB-lab.2.4.02kei.pdf","F",1,73,"=",4.562,"=",0.036,0.0360428680275636,"F(1,73) = 4.562, p = .036",FALSE,FALSE,FALSE,0.89
"2012-19-LAB-lab.2.4.03haw.pdf","F",2,45,"=",13.95,"<",0.05,1.93157765529622e-05,"F(2,45) = 13.95, p < .05",FALSE,FALSE,FALSE,0.04
"2012-19-LAB-lab.2.4.03haw.pdf","F",2,35,"=",77.43,"<",0.05,1.40800739809153e-13,"F(2,35) = 77.43,p < .05",FALSE,FALSE,FALSE,0.04
"2012-20-LAB-lab.2.4.05ols.pdf","t",NA,5,"=",0.688,"=",0.53,0.522062857716441,"t(5)= .688, p= 0.53",TRUE,FALSE,FALSE,0.46
"2012-20-LAB-lab.2.4.05ols.pdf","t",NA,5,"=",0.408,"=",0.7,0.700157397951704,"t(5)= .408, p= 0.70",FALSE,FALSE,FALSE,0.46
"2012-20-LAB-lab.2.4.05ols.pdf","F",2,354,"=",90.74,"<",0.001,1.53469222807829e-32,"F(2,354)= 90.74, p< .001",FALSE,FALSE,FALSE,0.46
"2012-20-LAB-lab.2.4.05ols.pdf","F",1,10,"=",6.557,"=",0.009,0.0283408797054141,"F(1,10)= 6.557, p= .009",TRUE,FALSE,FALSE,0.46
"2012-20-LAB-lab.2.4.05ols.pdf","F",2,380,"=",73.06,"<",0.001,1.42157305489799e-27,"F(2,380)= 73.06, p< .001",FALSE,FALSE,FALSE,0.46
"2012-20-LAB-lab.2.4.05ols.pdf","F",1,10,"=",6.608,"<",0.001,0.0278618310745832,"F(1,10)= 6.608, p<.001",TRUE,FALSE,FALSE,0.46
"2012-21-LAB-lab.2.1.04gon.pdf","t",NA,15,"=",-3.26,"<",0.01,0.00527411233217196,"t(15) = -3.26, p < 0.01",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","t",NA,15,"=",-2.59,"=",0.021,0.0205029459132392,"t(15) = -2.59, p = 0.021",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","t",NA,15,"=",-5.21,"<",0.01,0.000105712586211756,"t(15) = -5.21, p < 0.01",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","t",NA,15,"=",-5.02,"<",0.01,0.00015235316276315,"t(15) = -5.02, p < 0.01",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","F",1,14,"=",11.88,"<",0.01,0.00393005708325227,"F(1, 14) = 11.88, p < 0.01",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","F",1,14,"=",35.55,"<",0.01,3.47258279871111e-05,"F(1, 14) = 35.55, p < 0.01",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","F",1,14,"=",1.66,"=",0.22,0.218489765143163,"F(1,14) = 1.66,p = 0.22",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","F",1,14,"=",0.19,"=",0.67,0.669562616997264,"F(1, 14) = 0.19, p = 0.67",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","F",1,14,"=",0.3,"=",0.59,0.592508229748349,"F(1, 14) = 0.3, p = 0.59",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","F",1,14,"=",0.63,"=",0.44,0.440601706583931,"F(1,14) = 0.63, p = 0.44",FALSE,FALSE,FALSE,0.85
"2012-21-LAB-lab.2.1.04gon.pdf","t",NA,5,"=",-0.37,"=",0.71,0.72653761353284,"t(5) = -0.37, p = 0.71",TRUE,FALSE,FALSE,0.85
"2012-22-LAB-lab.2.2.01pat.pdf","t",NA,41,"=",0.573,"=",0.57,0.569774153282542,"t(41) = .573, p = .570",FALSE,FALSE,TRUE,0.01
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",7.69,"<",1e-04,2.85568394350493e-08,"t(27) = 7.69, p< 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","F",3,25,"=",39,"<",1e-04,1.39828271556921e-09,"F(3,25) = 39, p < 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,19,"=",2.57,"<",0.05,0.0187456551333163,"t(19)= 2.57, p < 0.05",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,39.21,"=",6.225,"<",1e-04,2.46886092666791e-07,"t(39.21) = 6.225, p < 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,29.14,"=",7.77,"<",1e-04,1.39195946969457e-08,"t(29.14) = 7.77, p< 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,30,"=",6.21,"<",1e-04,7.76369513843454e-07,"t(30) = 6.21, p < 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,42.254,"=",1.55,"=",0.16,0.128599921439807,"t(42.254) = 1.55, p = 0.16",TRUE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,45.612,"=",3.07,"<",0.004,0.00359958879176515,"t(45.612) = 3.07, p < 0.004",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",4.288,"<",1e-04,0.00020579538215186,"t(27) = 4.288, p < 0.0001",TRUE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",3.01,"<",0.005,0.0056064874874305,"t(27) = 3.01, p < 0.005",TRUE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","F",1,46,"=",27.2,"<",1e-04,4.25266119002613e-06,"F(1,46) = 27.20, p <0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","F",1,46,"=",147.05,"<",1e-04,6.27393987167553e-16,"F(1,46) = 147.05, p < 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","F",1,46,"=",14.06,"<",1e-04,0.000493871382380595,"F(1,46) = 14.06, p < 0.0001",TRUE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",6.34,"<",1e-04,8.68079636283205e-07,"t(27) = 6.34, p < 0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",6.34,"<",1e-04,8.68079636283205e-07,"t(27) = 6.34, p <0.0001",FALSE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",3.652,"<",0.001,0.00110272738869386,"t(27) = 3.652, p < 0.001",TRUE,FALSE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","t",NA,27,"=",1.73,"<",0.05,0.0950476017219581,"t(27) = 1.730, p < 0.05",TRUE,TRUE,FALSE,0.75
"2012-23-LAB-lab.2.2.02mon.pdf","F",3,27,"=",11.366,"<",1e-04,5.32373820006317e-05,"F(3,27) = 11.366, p <0.0001",FALSE,FALSE,FALSE,0.75
"2013-02-LAB-lab.3.3.01ogr.pdf","t",NA,19,"=",8.53,"<",0.001,6.38095374111611e-08,"t (19) = 8.53, p < .001",FALSE,FALSE,TRUE,0.75
"2013-02-LAB-lab.3.3.01ogr.pdf","t",NA,41,"=",12.49,"<",0.05,1.46710394596008e-15,"t (41) = 12.49, p < .05",FALSE,FALSE,TRUE,0.75
"2013-02-LAB-lab.3.3.01ogr.pdf","t",NA,41,"=",9.06,"<",0.05,2.44863747731877e-11,"t (41) = 9.06, p < .05",FALSE,FALSE,TRUE,0.75
"2013-22-LAB-lab.3.4.01dug.pdf","Z",NA,NA,"=",1.285,"=",0.058,0.198792284030211,"(Z = 1.285, p = 0.058",TRUE,FALSE,FALSE,1
"2013-22-LAB-lab.3.4.01dug.pdf","F",1,37,"=",1.934,"=",0.242,0.172629734901281,"F (1, 37) = 1.934, p = 0.242",TRUE,FALSE,FALSE,1
"2013-22-LAB-lab.3.4.01dug.pdf","F",1,37,"=",1.745,"=",0.193,0.194618453633861,"F(1, 37) = 1.745,p = 0.193",TRUE,FALSE,FALSE,1
"2013-22-LAB-lab.3.4.01dug.pdf","F",1,37,"=",1.102,"=",0.115,0.300636247555738,"F (1, 37) = 1.102,p = 0.115",TRUE,FALSE,FALSE,1
"2013-22-LAB-lab.3.4.01dug.pdf","Z",NA,NA,"=",0.188,"=",0.472,0.850876651180284,"(Z = .188, p = .472",TRUE,FALSE,FALSE,1
"2013-22-LAB-lab.3.4.01dug.pdf","Z",NA,NA,"=",0.154,"=",0.395,0.877609735585077,"(Z = .154, p = .395",TRUE,FALSE,FALSE,1
"2013-28-LAB-lab.3.2.01gil.pdf","t",NA,19,"=",3.29,"<",0.005,0.00385111535807121,"t(19) = 3.29,p < .005",FALSE,FALSE,FALSE,0.4
"2013-28-LAB-lab.3.2.01gil.pdf","t",NA,19,"=",0.65,"=",0.527,0.523474267940542,"t(19) = .65, p = .527",FALSE,FALSE,FALSE,0.4
"2013-29-LAB-lab.3.2.02kup.pdf","F",3,36,"=",5.012,"=",0.005,0.00525377915262225,"F(3, 36) = 5.012, p = 0.005",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",3,36,"=",1.53,"=",0.223,0.223357563157122,"F(3,36) = 1.530, p = 0.223",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,7,"=",10.469,"=",0.014,0.0143404464729196,"F(1, 7) = 10.469,p = 0.014",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",16.264,"=",0.002,0.00238847515054449,"F(1, 10) = 16.264, p = 0.002",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",1.648,"=",0.228,0.22817875058705,"F(1, 10) = 1.648, p = 0.228",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,9,"=",0.083,"=",0.78,0.779796833394141,"F(1, 9) = 0.083,p = 0.78",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",3,36,"=",2.017,"=",0.129,0.128878223075042,"F(3, 36) = 2.017, p = 0.129",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",3,36,"=",1.033,"=",0.389,0.389572981324237,"F(3, 36) = 1.033, p = 0.389",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,7,"=",0.059,"=",0.815,0.815047386779749,"F(1, 7) = 0.059,p = 0.815",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",0.101,"=",0.758,0.757169811061678,"F(1, 10) = 0.101, p = 0.758",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",4.231,"=",0.067,0.0667284176481544,"F(1, 10) = 4.231, p = 0.067",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,9,"=",0,"=",1,1,"F(1,9) = 0.00, p = 1.00",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,39,"=",21.171,"<",0.001,4.36903129989641e-05,"F(1, 39) = 21.171, p < 0.001",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,7,"=",4.846,"=",0.064,0.0636029030983837,"F(1, 7) = 4.846, p = 0.064",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,9,"=",3.857,"=",0.081,0.0811309328622332,"F(1, 9) = 3.857, p = 0.081",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",5.465,"=",0.042,0.041499565135181,"F(1, 10) = 5.465, p = 0.042",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",9.679,"=",0.011,0.0110398110976089,"F(1,10) = 9.679, p = 0.011",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,7,"=",2.321,"=",0.171,0.171458104942367,"F(1, 7) = 2.321, p = 0.171",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,10,"=",2.573,"=",0.14,0.139782951132197,"F(1, 10) = 2.573, p = 0.140",FALSE,FALSE,FALSE,0.87
"2013-29-LAB-lab.3.2.02kup.pdf","F",1,9,"=",3.819,"=",0.082,0.0824054225859781,"F(1, 9) = 3.819,p = 0.082",FALSE,FALSE,FALSE,0.87
"2014-00-LAB-lab.4.1.01ziz.pdf","t",NA,56,"=",-9.33,"<",0.001,5.30604794378661e-13,"t(56) = -9.33,p < .001",FALSE,FALSE,TRUE,0.11
"2014-00-LAB-lab.4.1.01ziz.pdf","t",NA,56,"=",-3.51,"=",0.001,0.000892439398147844,"t(56) = -3.51, p = .001",FALSE,FALSE,TRUE,0.11
"2014-00-LAB-lab.4.1.01ziz.pdf","F",1,77,"=",15.55,"<",0.001,0.00017581301918999,"F(1, 77) = 15.55, p < .001",FALSE,FALSE,TRUE,0.11
"2014-00-LAB-lab.4.1.01ziz.pdf","F",2,77,"=",46.96,"<",0.001,4.64907850230899e-14,"F(2, 77) = 46.96, p < .001",FALSE,FALSE,TRUE,0.11
"2014-00-LAB-lab.4.1.01ziz.pdf","t",NA,50,"=",3.6,"=",0.001,0.000729953991686186,"t(50) = 3.6,p = .001",FALSE,FALSE,TRUE,0.11
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-1.92,"=",0.054,0.0548578994076736,"(z = -1.92, p = .054",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.566,"=",0.571,0.57139378051688,"(z = -.566, p = .571",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-1,"=",0.317,0.317310507862914,"(z = -1.00, p = .317",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-1,"=",0.317,0.317310507862914,"(z = -1.00, p = .317",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-1.48,"=",0.138,0.138873246666663,"(z = -1.48, p = .138",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.638,"=",0.523,0.523473680088959,"(z = -.638, p = .523",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.587,"=",0.557,0.557203706715674,"(z = -.587, p = .557",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.422,"=",0.673,0.673025017448937,"(z = -.422, p = .673",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.287,"=",0.774,0.774112320233967,"(z = -.287, p = .774",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.123,"=",0.902,0.902107097967127,"(z = -.123, p = .902",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",0,"=",1,1,"(z = .000, p = 1.00",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",-0.123,"=",0.902,0.902107097967127,"(z = -.123, p = .902",FALSE,FALSE,FALSE,1
"2014-01-LAB-lab.4.1.02fab.pdf","Z",NA,NA,"=",0,"=",1,1,"(z = .000, p = 1.00",FALSE,FALSE,FALSE,1
"2014-22-LAB-lab.4.4.02ran.pdf","t",NA,18,"=",3.88,"<",0.05,0.00109724662665211,"t(18) = 3.88, p < .05",FALSE,FALSE,FALSE,0.8
"2014-22-LAB-lab.4.4.02ran.pdf","t",NA,18,"=",2.19,">",0.05,0.0419353175301354,"t(18) = 2.19,p > .05",TRUE,TRUE,FALSE,0.8
"2014-22-LAB-lab.4.4.02ran.pdf","F",1,18,"=",1,">",0.05,0.330564931278184,"F(1, 18) = 1.00, p > .05",FALSE,FALSE,FALSE,0.8
"2014-22-LAB-lab.4.4.02ran.pdf","F",1,29,"=",4.38,"<",0.05,0.045223610104671,"F(1, 29) = 4.38, p < .05",FALSE,FALSE,FALSE,0.8
"2014-23-LAB-lab.4.1.04ben.pdf","t",NA,36,"=",-2.555,"<",0.05,0.0149902247186966,"t(36) = -2.555, p < .05",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","t",NA,30,"=",-1.819,"=",0.079,0.078906632925592,"t(30) = -1.819,p = .079",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","t",NA,37,"=",-2.295,"<",0.05,0.0275030177260194,"t(37) = -2.295, p < .05",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",3,47,"=",115.181,"<",1e-04,1.13836144735825e-21,"F(3,47) = 115.181, p < .0001",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",2,23,"=",51.78,"<",1e-04,3.04411288551434e-09,"F(2, 23) = 51.78, p < .0001",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",2,23,"=",8.547,"<",0.01,0.00167670698952205,"F(2,23) = 8.547, p < .01",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","t",NA,45,"=",-11.952,"<",1e-04,1.46566455974441e-15,"t(45) = -11.952, p < .0001",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",1,21,"=",40.987,"<",1e-04,2.4010883930534e-06,"F(1,21) = 40.987, p < .0001",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",1,21,"=",8.554,"<",0.01,0.00809781760341147,"F(1, 21) = 8.554, p < .01",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",1,21,"=",19.22,"<",1e-04,0.000259361209325381,"F(1, 21) = 19.22, p < .0001",TRUE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",1,21,"=",8.32,"<",0.01,0.00887165933303187,"F(1, 21) = 8.320, p < .01",FALSE,FALSE,FALSE,0.46
"2014-23-LAB-lab.4.1.04ben.pdf","F",3,47,"=",48.419,"<",1e-04,2.04107711788379e-14,"F(3,47) = 48.419, p < .0001",FALSE,FALSE,FALSE,0.46
"2014-28-LAB-lab.4.2.02mil.pdf","F",3,141,"=",1.83,"=",0.144,0.144444965923599,"F(3,141) = 1.830, p = .144",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","F",3,141,"=",0.728,"=",0.538,0.536906990637212,"F(3, 141) = 0.728, p = .538",TRUE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,18,"=",3.67,"<",0.005,0.00175186963593614,"t(18) = 3.67, p < .005",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,18,"=",2.5,"<",0.05,0.0223080202320222,"t(18) = 2.50, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,18,"=",3.073,"<",0.01,0.00655497399206496,"t(18) = 3.073, p < .01",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",2.398,"<",0.05,0.0269167797934934,"t(19) = 2.398, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",0.819,"=",0.423,0.422940750642844,"t(19) = 0.819, p = .423",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",3.53,"<",0.005,0.00223763423182502,"t(19) = 3.53, p < .005",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,17,"=",3.208,"<",0.01,0.00515798838557055,"t(17) = 3.208, p < .01",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,17,"=",2.63,"<",0.05,0.0175546472213832,"t(17) = 2.63, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,16,"=",4.905,"<",0.001,0.000158586206095489,"t(16) = 4.905, p < .001",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,16,"=",3.372,"<",0.005,0.0038828925674015,"t(16) = 3.372, p < .005",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",2.988,"<",0.01,0.0075598578607903,"t(19) = 2.988, p < .01",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",2.401,"<",0.05,0.0267493623781761,"t(19) = 2.401, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",3.035,"<",0.01,0.00681212538780426,"t(19) = 3.035, p < .01",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,19,"=",2.658,"<",0.05,0.0155318332748236,"t(19) = 2.658, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,16,"=",2.866,"<",0.05,0.0112036260743134,"t(16) = 2.866, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,16,"=",0.848,"=",0.409,0.408945197879767,"t(16) = 0.848, p = .409",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,16,"=",2.038,"=",0.058,0.0584348297675403,"t(16) = 2.038, p = .058",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,15,"=",1.947,"=",0.071,0.0705081117127134,"t(15) = 1.947, p = .071",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,15,"=",2.303,"<",0.05,0.0360148278449915,"t(15) = 2.303, p < .05",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,15,"=",1.595,"=",0.064,0.131561352558447,"t(15) = 1.595, p = .064",TRUE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","t",NA,15,"=",0.541,"=",0.597,0.596451079836696,"t(15) = 0.541,p = .597",FALSE,FALSE,TRUE,0.24
"2014-28-LAB-lab.4.2.02mil.pdf","F",3,140,"=",28.176,"<",0.001,2.57153292553506e-14,"F(3, 140) = 28.176, p < .001",FALSE,FALSE,TRUE,0.24
"2014-29-LAB-lab.4.2.03lop.pdf","F",2,57,"=",15.89,"<",0.01,3.27681465308975e-06,"F(2,57) = 15.89, p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,57,"=",44.86,"<",0.01,1.0129489782936e-08,"F(1,57) = 44.86, p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,57,"=",13.85,"<",0.01,0.000454910100504238,"F(1,57) = 13.85,p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,57,"=",3.2,"<",0.05,0.0789523836534501,"F(1,57) = 3.20, p < .05",TRUE,TRUE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,57,"=",2.89,"=",0.06,0.0945821284634642,"F(1,57) = 2.89, p = .06",TRUE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,23,"=",6.32,"<",0.05,0.0193871746675057,"F(1,23) = 6.32, p < .05",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,17,"=",33.99,"<",0.01,2.00800793233966e-05,"F(1,17) = 33.99, p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,17,"=",10.28,"<",0.01,0.00517752002522395,"F(1,17) = 10.28, p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","t",NA,17,"=",2.56,"<",0.05,0.0202878199734342,"t(17) = 2.56, p < .05",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","t",NA,17,"=",-2.06,"=",0.055,0.0550475007657295,"t(17) = -2.06, p = .055",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,17,"=",13.39,"<",0.01,0.00194236832754604,"F(1,17) = 13.39, p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",1,17,"=",13.18,"<",0.01,0.00206772781386539,"F(1,17) = 13.18, p < .01",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","t",NA,17,"=",2.12,"<",0.05,0.0490215599102538,"t(17) = 2.12, p < .05",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","t",NA,17,"=",-2.78,"<",0.05,0.0128339612361574,"t(17) = -2.78, p < .05",FALSE,FALSE,FALSE,0.66
"2014-29-LAB-lab.4.2.03lop.pdf","F",2,44,"=",5.65,"<",0.01,0.00654645209207556,"F(2,44) = 5.65,p < .01",FALSE,FALSE,FALSE,0.66
